osm_type,osm_id,place,name,name:uk,wikidata,lat,lon
node,256614379,village,Mala Shyshivka,Мала Шишівка,Q4277517,47.919194,38.4888444
node,256614383,village,Rodnyky,Родники,Q4395918,47.83825,38.41919
node,256614387,village,,Садове,Q4324930,47.8777632,38.4132948
node,256614396,village,Siiatel,Сіятель,Q4418144,47.8908506,38.5210571
node,256614400,hamlet,Svystuny,Свистуни,Q7211450,47.9165578,38.5481395
node,256614404,village,Kosharne,Кошарне,Q4236941,47.67002,38.44854
node,256614407,village,Vasylivka,Василівка,Q4104210,47.674167,38.5141805
node,256614411,town,,Копані,Q4122537,47.7603038,38.3379043
node,256614414,village,Obrizne,Обрізне,Q4329863,47.70744,38.28461
node,256614418,town,,Попова Балка,Q4249460,47.8097609,38.2864617
node,256614421,town,Novoamvrosiivske,Новоамвросіївське,Q4323129,47.8334921,38.5012053
node,256614425,village,Oleksiivske,Олексіївське,Q4061923,47.81756,38.74929
node,256614430,village,Hryhorivka,Григорівка,Q4149136,47.8558568,38.7806038
node,256614434,hamlet,Komyshuvakha,Комишуваха,Q4211876,47.7911001,38.7552153
node,256614438,village,,Вільхівчик,Q4324929,47.8490944,38.8112168
node,256614442,hamlet,Novoukrainske,Новоукраїнське,Q4326082,47.7964557,38.7868888
node,256614446,village,Semenivske,Семенівське,Q4416000,47.85267,38.75496
node,256614449,village,Artemivka,Артемівка,Q842979,47.8730565,38.6395378
node,256614453,village,Karpovo-Nadezhdynka,Карпово-Надеждинка,Q4215902,47.8280611,38.5829051
node,256614458,hamlet,Krasnyi Luch,Красний Луч,Q4239521,47.87636,38.61832
node,256614462,village,Krynychky,Кринички,Q4241087,47.8654087,38.7021281
node,256614466,village,Ovocheve,Овочеве,Q4330748,47.867825,38.5825676
node,256614471,village,Rubashkyne,Рубашкине,Q4399001,47.8542533,38.6188536
node,256614475,village,Hryhorivka,Григорівка,Q4149159,47.8671988,38.2660088
node,256614479,village,Hrabske,Грабське,Q4147318,47.90065,38.16161
node,256614484,village,,Верхньоосикове,Q4123753,47.8113232,38.2301027
node,256614489,village,Ahronomichne,Агрономічне,Q4057122,47.85885,38.1926
node,256614501,village,Bondarivske,Бондарівське,Q4093164,47.8438453,38.2863581
node,256614506,village,Metalist,Металіст,Q4291536,47.8249687,38.2996095
node,256614510,village,Kharkivske,Харківське,Q4496364,47.7443028,38.5590658
node,256614513,village,Novoielanchyk,Новоєланчик,Q4323935,47.778893,38.437481
node,256614520,village,Verkhnoielanchyk,Верхньоєланчик,Q7242819,47.7599819,38.4450281
node,256614524,village,Kyselivka,Киселівка,Q4221972,47.74984,38.459999
node,256614529,village,Novoivanivka,Новоіванівка,Q4324067,47.67586,38.39413
node,256614536,village,Chervonosilske,Червоносільське,Q4512366,47.8228617,38.2293672
node,256614543,village,Prydorozhnie,Придорожнє,Q4378166,47.91824,38.16985
node,256614557,village,Kobzari,Кобзарі,Q4225117,47.91979,38.15234
node,256614567,village,Sadove,Садове,Q4404700,47.96931,38.17165
node,256614573,village,Fedorivka,Федорівка,Q4494058,47.9424254,38.1985149
node,256614577,village,Zelene,Зелене,Q4190683,47.9459027,38.1725705
node,256614579,village,Verbivka,Вербівка,Q4107482,47.97146,38.13809
node,256614580,village,Yelyzaveto-Mykolaivka,Єлизавето-Миколаївка,Q4174822,47.82246,38.3464
node,256614581,village,Trepelne,Трепельне,Q4462430,47.8201607,38.3791285
node,256614582,village,Mokroielanchyk,Мокроєланчик,Q4300099,47.70538,38.50571
node,256614583,village,Petropavlivka,Петропавлівка,Q4361484,47.67757,38.57265
node,256614584,village,Lysyche,Лисиче,Q4263213,47.7305844,38.5924412
node,256614590,village,Kvashyne,Квашине,Q4218624,47.7438471,38.586967
node,256614591,village,Pobieda,Побєда,Q4366145,47.7723773,38.1872717
node,256614592,village,Svobodne,Свободне,Q4411110,47.773911,38.2454919
node,256614593,village,Merezhky,Мережки,Q4290806,47.7546657,38.2463768
node,256614594,village,Petrenky,Петренки,Q4360471,47.7262446,38.2242553
node,256614595,village,Klenivka,Кленівка,Q4223329,47.7662704,38.2311544
node,256614597,village,Pidhorodne,Підгородне,Q4367424,48.63467,38.03089
node,256614598,village,Bakhmutske,Бахмутське,Q4079881,48.6644807,38.0935602
node,256614599,village,Vyimka,Виїмка,Q4128913,48.80462,38.14762
node,256614600,village,Berestove,Берестове,Q4084797,48.7561028,38.251866
node,256614601,village,Myronivka,Миронівка,Q4296117,48.48575,38.25371
node,256614602,hamlet,Lozove,Лозове,Q4265605,48.3843,38.23053
node,256614603,village,Roty,Роти,Q4398698,48.5178195,38.2320551
node,256614604,hamlet,Rozsadky,Розсадки,Q4390309,48.43117,38.3519
node,256614605,hamlet,Sakko I Vantsetti,Сакко І Ванцетті,Q4405406,48.7459765,38.0308095
node,256614606,hamlet,Pazeno,Пазено,Q4361305,48.765911,37.97356
node,256614607,hamlet,Khromivka,Хромівка,Q4501573,48.74625,37.94454
node,256614608,village,Fedorivka,Федорівка,Q4494059,48.76625,38.04531
node,256614609,village,Spirne,Спірне,Q4438029,48.80942,38.24736
node,256614610,village,Nahirne,Нагірне,Q4311646,48.7419571,38.2442039
node,256614619,hamlet,Bondarne,Бондарне,Q4093248,48.7441006,37.9276546
node,256614620,village,Vasiukivka,Васюківка,Q4105175,48.74042,37.9957
node,256614621,village,Pokrovka,Покровка,Q4369163,47.91129,38.33422
node,256614622,village,Rusko-Orlivka,Русько-Орлівка,Q4400923,47.95223,38.37868
node,256614623,village,Uspenka,Успенка,Q4477936,47.73113,38.70106
node,256614624,hamlet,Vyselky,Виселки,Q4129208,47.6986,38.65625
node,256614625,village,Olhynske,Ольгинське,Q4334129,47.7201817,38.408145
node,256614626,village,Pavlivske,Павлівське,Q4341821,47.69955,38.34537
node,256614627,village,Ulianivske,Улянівське,Q4475219,47.6374157,38.4017636
node,256614630,village,Stepano-Krynka,Степано-Кринка,Q4441752,47.92099,38.33885
node,256614638,town,Siversk,Сіверськ,Q1940853,48.8676267,38.0902435
node,256614644,village,Luhanske,Луганське,Q4267941,48.43048,38.25542
node,256614650,village,Vozdvyzhenka,Воздвиженка,Q4239575,48.49296,38.2907
node,256614651,hamlet,Krynychne,Криничне,Q4241119,48.51065,38.27122
node,256614652,village,Kalynove,Калинове,Q4209884,47.75654,38.6935
node,256614653,village,Katerynivka,Катеринівка,Q4217304,47.68951,38.75058
node,256614654,village,Manych,Манич,Q4280837,47.75568,38.74457
node,256614655,village,Stepne,Степне,Q4442087,47.68101,38.63411
node,256614656,village,Debaltsivske,Дебальцівське,Q4229806,48.3316,38.37662
node,256614657,village,Kalynivka,Калинівка,Q4209740,48.3395844,38.3244313
node,256614658,hamlet,Mykolaivka Druha,Миколаївка Друга,Q4320391,48.4735113,38.0302601
node,256614659,village,Odradivka,Одрадівка,Q4340006,48.501751,38.0214951
node,256614660,village,Andriivka,Андріївка,Q4065574,48.50138,37.96695
node,256614661,village,Khromove,Хромове,Q4070460,48.599054,37.9453103
node,256614662,village,Lohvynove,Логвинове,Q7237774,48.37898,38.34683
node,256614663,village,Ivanivske,Іванівське,Q4238577,48.574936,37.924595
node,256614664,village,Klynove,Клинове,Q4223899,48.56026,38.15895
node,256614666,village,Vidrodzhennia,Відродження,Q4110695,48.5261437,38.220091
node,256614667,village,Bohdanivka,Богданівка,Q4089317,48.61648,37.89588
node,256614669,village,Hryhorivka,Григорівка,Q4149151,48.63905,37.85365
node,256614675,hamlet,Dacha,Дача,Q4155390,48.44181,38.04325
node,256614679,hamlet,Mykolaivka,Миколаївка,Q4320287,48.4849,38.03261
node,256614680,hamlet,Midna Ruda,Мідна Руда,Q4287817,48.55476,38.20744
node,256614681,village,Kodema,Кодема,Q4226156,48.47546,38.0817
node,256614682,village,Vesela Dolyna,Весела Долина,Q4109719,48.5501633,38.0657639
node,256614683,hamlet,Vershyna,Вершина,Q4109235,48.5129297,38.1457986
node,256614684,village,Zaitseve,Зайцеве,Q4184473,48.52386,38.07072
node,256614685,hamlet,Platonivka,Платонівка,Q4364691,48.8978687,38.0163003
node,256614686,village,Kalynivka,Калинівка,Q4209523,48.60987,37.85897
node,256614687,village,Pereizne,Переїзне,Q4350325,48.77174,38.06351
node,256614688,hamlet,Kuzmynivka,Кузьминівка,Q4245431,48.7942279,38.0697761
node,256614689,village,Zvanivka,Званівка,Q4189314,48.8140035,38.0763916
node,256614690,village,Volodymyrivka,Володимирівка,Q7294061,48.6634106,38.2006613
node,256614691,hamlet,Novoselivka,Новоселівка,Q4325798,48.8522287,38.1617246
node,256614697,hamlet,Ivano-Darivka,Івано-Дар’ївка,Q4195871,48.81431,38.19749
node,256614698,village,Verkhnokamianske,Верхньокам’янське,Q4108423,48.86066,38.19157
node,256614699,village,Dronivka,Дронівка,Q4168567,48.92074,38.04256
node,256614700,village,Trypillia,Трипілля,Q4463166,48.6735838,38.2691183
node,256614701,hamlet,Striapivka,Стряпівка,Q4444444,48.6707532,38.1483068
node,256614702,village,Pylypchatyne,Пилипчатине,Q4362743,48.6080884,38.2465429
node,256614703,hamlet,Zaliznianske,Залізнянське,Q4185410,48.701228,37.9465885
node,256614706,village,Pokrovske,Покровське,Q4369402,48.62858,38.13114
node,256614707,hamlet,Nova Kamianka,Нова Кам’янка,Q4322137,48.6674717,38.1247628
node,256614708,village,Rozdolivka,Роздолівка,Q7214931,48.7532761,38.0812574
node,256614709,hamlet,Krasnopolivka,Краснополівка,Q4238926,48.7303635,38.0512144
node,256614710,hamlet,Mykolaivka,Миколаївка,Q4320343,48.7455426,38.0551914
node,256614711,village,Riznykivka,Різниківка,Q4392461,48.83843,37.97295
node,256614712,village,Sviato-Pokrovske,Свято-Покровське,Q4221558,48.82839,38.05698
node,256614713,village,Semyhiria,Семигір’я,Q4415441,48.46619,38.15955
node,256614714,village,Travneve,Травневе,Q4461691,48.4241755,38.0951089
node,256614715,village,Opytne,Опитне,Q4335579,48.5517344,38.0207672
node,256614716,village,Zelenopillia,Зеленопілля,Q4190387,48.4715849,37.9632015
node,256614717,village,Ivanhrad,Іванград,Q4195693,48.5593711,38.0262592
node,256614718,village,Yahidne,Ягідне,Q4536187,48.63064,37.98248
node,256614719,village,Paraskoviivka,Парасковіївка,Q4345002,48.6607515,37.9988717
node,256614721,village,Blahodatne,Благодатне,Q4087833,48.69587,38.01613
node,256614722,hamlet,Lypivka,Липівка,Q4262765,48.7817053,37.8692666
node,256614723,hamlet,Dibrova,Діброва,Q4161108,48.76462,37.83365
node,256614724,village,Novohryhorivka,Новогригорівка,Q4323481,48.36353,38.41953
node,256614726,village,Fedorivka Druha,Федорівка Друга,Q4494141,48.7604129,37.8551818
node,256614727,hamlet,Sanzharivka,Санжарівка,Q4407580,48.436146,38.424896
node,256614728,hamlet,Nyzhnie Lozove,Нижнє Лозове,Q4318808,48.3958712,38.3774106
node,256614729,village,Dolomitne,Доломітне,Q4165090,48.4137913,38.1343802
node,256614730,village,Novoluhanske,Новолуганське,Q4324419,48.42739,38.17329
node,256614731,village,Klishchiivka,Кліщіївка,Q4223501,48.5279,37.95828
node,256614732,village,Berkhivka,Берхівка,Q4085261,48.64317,37.96188
node,256614733,hamlet,Holubivka,Голубівка,Q4142478,48.7241941,37.8550273
node,256614734,village,Minkivka,Міньківка,Q4295347,48.70016,37.85142
node,256614735,village,Orikhovo-Vasylivka,Оріхово-Василівка,Q4336295,48.6763,37.88944
node,256614736,hamlet,Dubovo-Vasylivka,Дубово-Василівка,Q4169448,48.64952,37.9303
node,256614737,village,Nykyforivka,Никифорівка,Q4319963,48.7714053,37.8973332
node,256614738,village,Pryvillia,Привілля,Q4377911,48.7250547,37.8688374
node,256614739,village,Novoocheretuvate,Новоочеретувате,Q4324805,47.89507,36.81338
node,256614740,village,Fedorivka,Федорівка,Q4494065,47.95163,36.75682
node,256614741,village,Dniproenerhiia,Дніпроенергія,Q4163258,47.92116,36.79845
node,256614742,village,Zaporizhzhia,Запоріжжя,Q4186977,48.0336,36.76266
node,256614743,village,Komar,Комар,Q4229225,47.9783415,36.7480889
node,256614744,village,Vesele,Веселе,Q4109781,47.9332815,36.7671844
node,256614746,village,Zelenyi Hai,Зелений Гай,Q4190801,48.0700013,36.6518291
node,256614747,village,Novopil,Новопіль,Q4325033,47.8096697,36.6230123
node,256614748,village,Novosilka,Новосілка,Q4325694,47.8386737,36.6873791
node,256614749,village,Yevhenivka,Євгенівка,Q4172871,47.67097,37.08546
node,256614750,village,Zelene Pole,Зелене Поле,Q4190741,47.8298423,36.6236781
node,256614751,hamlet,Novoukrainka,Новоукраїнка,Q4326043,48.02948,36.86729
node,256614752,village,Oleksiivka,Олексіївка,Q4061782,48.0173175,36.9483534
node,256614754,village,Bahatyr,Багатир,Q4089091,47.9926307,36.9392316
node,256614787,village,Zelenyi Kut,Зелений Кут,Q4190892,48.02158,36.89655
node,256614788,village,Shevchenko,Шевченко,Q4522179,48.0188615,37.1504786
node,256614789,village,Slovianka,Слов’янка,Q4423019,48.06862,37.13619
node,256614790,village,Petropavlivka,Петропавлівка,Q4361489,48.04484,37.14074
node,256614791,village,Andriivka,Андріївка,Q4065588,48.0182802,37.0648627
node,256614792,village,Blahodatne,Благодатне,Q4332983,47.79636,36.81407
node,256614793,village,Novyi Komar,Новий Комар,Q4326671,47.8830793,36.8389253
node,256614795,village,Neskuchne,Нескучне,Q4317668,47.81997,36.80883
node,256614796,village,Vremivka,Времівка,Q4127070,47.8343,36.8145
node,256614797,town,Velyka Novosilka,Велика Новосілка,Q4106309,47.8436751,36.8396472
node,256614798,village,Lypove,Липове,Q4262816,48.7241052,38.3041371
node,256614799,village,Vesele,Веселе,Q4109769,48.7437735,38.1519523
node,256614800,village,Vasylivka,Василівка,Q4104211,48.7253617,38.2579984
node,256614801,village,Bilohorivka,Білогорівка,Q4082330,48.7351302,38.2194591
node,256614802,village,Yakovlivka,Яковлівка,Q6649604,48.7065806,38.1486373
node,256614803,village,Hryhorivka,Григорівка,Q4149170,48.92452,38.18642
node,256614804,village,Serebrianka,Серебрянка,Q4417363,48.92074,38.12805
node,256614805,village,Volodyne,Володине,Q4123793,47.69569,36.74978
node,256614806,village,Zavitne Bazhannia,Завітне Бажання,Q4183083,47.7207241,36.816277
node,256614807,village,Kliuchove,Ключове,Q4224413,47.6762,36.86523
node,256614808,village,Orlynske,Орлинське,Q4336573,47.6507198,36.7644737
node,256614809,village,Rivnopil,Рівнопіль,Q4395306,47.78701,36.69923
node,256614810,village,Storozheve,Сторожеве,Q4443111,47.7989889,36.7995287
node,256614822,village,Staromlynivka,Старомлинівка,Q4440495,47.697415,36.8256785
node,256614823,village,Rozdolne,Роздольне,Q4388474,47.9072928,36.9174426
node,256614824,village,Odradne,Одрадне,Q4339974,47.9744752,36.8572958
node,256614826,village,Staromaiorske,Старомайорське,Q4440473,47.75293,36.7933
node,256614827,village,Makarivka,Макарівка,Q4275426,47.777934,36.8013616
node,256614828,village,Myrne,Мирне,Q4215193,47.9855725,36.7064995
node,256614829,village,Novokhatske,Новохатське,Q4326158,48.06278,36.68713
node,256614830,village,Perebudova,Перебудова,Q4349960,47.98502,36.73931
node,256614831,village,Tolstoi,Толстой,Q4459976,48.0380367,36.685253
node,256614832,village,Novomaiorske,Новомайорське,Q4324435,47.73182,37.04006
node,256614833,village,Novodonetske,Новодонецьке,Q4323662,47.7555461,36.9606117
